Open Device Successfully!
Device Count: 1
Device Index: 0
S/N: F1480723
Pixel Count: 512
HW Version: 10000006
FW Version: 10000020
DLL Version: 21502063
Open Device Successfully!
Device Count: 1
Device Index: 0
S/N: F1480723
Pixel Count: 512
HW Version: 10000006
FW Version: 10000020
DLL Version: 21502063
Integration Time: 1000 us
Line Rate: 889 Hz
Load Calibration Data Successfully
Pixel,  Wavelength(nm)
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第319组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第320组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第321组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第322组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第323组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第324组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第325组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第326组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第327组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第328组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第329组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第330组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第331组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第332组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第333组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第334组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第335组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第336组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第337组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第338组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第339组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第340组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第341组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第342组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第343组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第344组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第345组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第346组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第347组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第348组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第349组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第350组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第351组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第352组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第353组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第354组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第355组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第356组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第357组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第358组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第359组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第360组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第361组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第362组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第363组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第364组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第365组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第366组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第367组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第368组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第369组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第370组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第371组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第372组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第373组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第374组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第375组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第376组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第377组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第378组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第379组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第380组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第381组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第382组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第383组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第384组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第385组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第386组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第387组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第388组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第389组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第390组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第391组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第392组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第393组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.296, 3766.421
第394组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 4074.233
第395组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 4657.069
第396组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 5271.199
第397组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 5272.824
第398组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.291, 5311.383
第399组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 5282.861
第400组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 5325.263
第401组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 6194.193
第402组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 8600.508
第403组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 12064.318
第404组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 13260.124
第405组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 13253.804
第406组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 13262.273
第407组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 13244.300
第408组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 14720.634
第409组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 21057.961
第410组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 33799.658
第411组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 48615.061
第412组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 50320.896
第413组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 50234.656
第414组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 50306.860
第415组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 50158.551
第416组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 58119.721
第417组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 72436.019
第418组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.426, 3960.813
02, 1543.298, 69691.457
第419组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.431, 3970.933
02, 1543.298, 69376.772
第420组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.426, 4011.658
02, 1543.298, 69391.756
第421组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.430, 4014.484
02, 1543.298, 69410.528
第422组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.426, 3973.297
02, 1543.298, 69411.092
第423组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.428, 3995.521
02, 1543.299, 69262.209
第424组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.430, 4155.669
02, 1543.301, 67911.274
第425组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.429, 4473.615
02, 1543.192, 79030.927
03, 1543.345, 65880.952
第426组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.430, 4781.108
02, 1543.192, 78060.683
03, 1543.345, 65880.952
第427组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 4907.356
02, 1543.192, 77635.103
03, 1543.345, 65880.952
第428组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 4904.490
02, 1543.192, 77644.080
03, 1543.345, 65880.952
第429组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.430, 4937.455
02, 1543.192, 77625.637
03, 1543.345, 65880.952
第430组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 4929.087
02, 1543.192, 77644.579
03, 1543.345, 65880.952
第431组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.430, 4997.199
02, 1543.192, 77419.489
03, 1543.345, 65880.952
第432组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 5386.132
02, 1543.192, 76448.201
03, 1543.345, 65880.952
第433组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 5947.281
02, 1543.192, 75189.876
03, 1543.345, 65880.952
第434组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.430, 6289.682
02, 1543.192, 74385.337
03, 1543.345, 65880.952
第435组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 6326.336
02, 1543.192, 74340.746
03, 1543.345, 65880.952
第436组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 6345.428
02, 1543.192, 74332.328
03, 1543.345, 65880.952
第437组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 6347.229
02, 1543.192, 74345.127
03, 1543.345, 65880.952
第438组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.430, 6317.697
02, 1543.192, 74358.621
03, 1543.345, 65880.952
第439组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 6631.834
02, 1543.191, 73797.253
03, 1543.345, 65880.952
第440组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 7289.967
02, 1543.191, 72679.385
03, 1543.345, 65880.952
第441组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 7894.513
02, 1543.191, 71817.132
03, 1543.345, 65880.952
第442组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.929, 3988.883
02, 1542.431, 8061.196
03, 1543.190, 71557.162
04, 1543.345, 65880.952
05, 1545.683, 3874.697
第443组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 8054.395
02, 1543.190, 71543.841
03, 1543.345, 65880.952
第444组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.930, 3961.908
02, 1542.431, 8025.897
03, 1543.190, 71549.072
04, 1543.345, 65880.952
05, 1545.687, 3908.497
第445组数据：
Peak Count: 4
Peak#, Peak Pixel, Peak Power
01, 1542.431, 8058.485
02, 1543.190, 71538.614
03, 1543.345, 65880.952
04, 1545.687, 3899.032
第446组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 8033.782
02, 1543.190, 71559.067
03, 1543.345, 65880.952
第447组数据：
Peak Count: 4
Peak#, Peak Pixel, Peak Power
01, 1542.430, 8259.848
02, 1543.190, 71308.566
03, 1543.345, 65880.952
04, 1545.681, 3877.579
第448组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.930, 4056.014
02, 1542.430, 8869.484
03, 1543.190, 70505.563
04, 1543.345, 65880.952
05, 1545.686, 3974.788
第449组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.930, 4073.329
02, 1542.431, 9052.704
03, 1543.189, 70236.822
04, 1543.345, 65880.952
05, 1545.686, 3996.864
第450组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.927, 4133.589
02, 1542.430, 9104.421
03, 1543.189, 70188.265
04, 1543.345, 65880.952
05, 1545.686, 3961.727
第451组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.929, 4100.901
02, 1542.431, 9077.685
03, 1543.189, 70183.685
04, 1543.345, 65880.952
05, 1545.692, 4019.316
第452组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.929, 4123.798
02, 1542.430, 9094.822
03, 1543.189, 70174.534
04, 1543.345, 65880.952
05, 1545.686, 3976.651
第453组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.932, 4122.269
02, 1542.430, 9121.203
03, 1543.189, 70168.970
04, 1543.345, 65880.952
05, 1545.682, 3974.311
第454组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.928, 4094.534
02, 1542.431, 9119.083
03, 1543.189, 70167.976
04, 1543.345, 65880.952
05, 1545.685, 4021.415
第455组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.930, 4101.654
02, 1542.430, 9112.896
03, 1543.189, 70154.679
04, 1543.345, 65880.952
05, 1545.683, 4005.040
第456组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.928, 4087.678
02, 1542.431, 8904.309
03, 1543.189, 70398.516
04, 1543.345, 65880.952
05, 1545.680, 3940.952
第457组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.930, 4012.432
02, 1542.430, 8408.813
03, 1543.190, 70951.872
04, 1543.345, 65880.952
05, 1545.683, 3924.606
第458组数据：
Peak Count: 4
Peak#, Peak Pixel, Peak Power
01, 1542.430, 8016.721
02, 1543.190, 71439.256
03, 1543.345, 65880.952
04, 1545.682, 3898.848
第459组数据：
Peak Count: 4
Peak#, Peak Pixel, Peak Power
01, 1542.431, 8063.585
02, 1543.190, 71442.305
03, 1543.345, 65880.952
04, 1545.687, 3866.575
第460组数据：
Peak Count: 4
Peak#, Peak Pixel, Peak Power
01, 1540.928, 3967.057
02, 1542.431, 8059.131
03, 1543.190, 71441.132
04, 1543.345, 65880.952
第461组数据：
Peak Count: 4
Peak#, Peak Pixel, Peak Power
01, 1542.431, 8083.589
02, 1543.190, 71441.132
03, 1543.345, 65880.952
04, 1545.689, 3879.297
第462组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.931, 3975.482
02, 1542.431, 8060.963
03, 1543.190, 71453.574
04, 1543.345, 65880.952
05, 1545.691, 3900.590
第463组数据：
Peak Count: 4
Peak#, Peak Pixel, Peak Power
01, 1542.431, 7774.252
02, 1543.191, 71896.534
03, 1543.345, 65880.952
04, 1545.682, 3860.220
第464组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.430, 6838.629
02, 1543.191, 73264.436
03, 1543.345, 65880.952
第465组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.430, 6110.689
02, 1543.192, 74643.740
03, 1543.345, 65880.952
第466组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.430, 6075.094
02, 1543.192, 74780.485
03, 1543.345, 65880.952
第467组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 6059.899
02, 1543.192, 74791.153
03, 1543.345, 65880.952
第468组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 6046.875
02, 1543.192, 74811.460
03, 1543.345, 65880.952
第469组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 6064.872
02, 1543.192, 74806.824
03, 1543.345, 65880.952
第470组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 5910.050
02, 1543.192, 75059.114
03, 1543.345, 65880.952
第471组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.430, 5320.658
02, 1543.192, 76490.382
03, 1543.345, 65880.952
第472组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 4720.345
02, 1543.192, 78104.785
03, 1543.345, 65880.952
第473组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.430, 4529.938
02, 1543.192, 78767.398
03, 1543.345, 65880.952
第474组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.430, 4518.529
02, 1543.192, 78786.733
03, 1543.345, 65880.952
第475组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 4512.826
02, 1543.192, 78787.872
03, 1543.345, 65880.952
第476组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 4522.757
02, 1543.192, 78788.441
03, 1543.345, 65880.952
第477组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 4535.175
02, 1543.192, 78783.318
03, 1543.345, 65880.952
第478组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 4443.082
02, 1543.192, 79028.000
03, 1543.345, 65880.952
第479组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.430, 4127.203
02, 1543.300, 68010.765
第480组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.423, 3845.140
02, 1543.297, 70812.777
第481组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 71817.178
第482组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.429, 3808.832
02, 1543.297, 71825.915
第483组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 71831.573
第484组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 71839.038
第485组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 71833.632
第486组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 72508.531
第487组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 59797.789
第488组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 35297.166
第489组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 27567.807
第490组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 27480.724
第491组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 27509.865
第492组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 27464.170
第493组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 27849.999
第494组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 25679.323
第495组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 15189.541
第496组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 9178.998
第497组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 8269.814
第498组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 8241.554
第499组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 8232.521
第500组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 8244.902
第501组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 8267.608
第502组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 8002.414
第503组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 6346.012
第504组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 4777.267
第505组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.286, 4042.755
第506组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 3975.234
第507组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.287, 3974.358
第508组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.287, 3992.132
第509组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 3982.236
第510组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.292, 3953.340
第511组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.292, 3931.168
第512组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第513组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第514组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第515组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第516组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第517组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第518组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第519组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第520组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第521组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第522组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第523组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第524组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第525组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第526组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第527组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第528组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第529组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第530组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第531组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第532组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第533组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第534组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第535组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第536组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第537组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第538组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第539组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第540组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第541组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第542组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第543组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第544组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第545组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第546组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第547组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第548组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第549组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第550组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第551组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第552组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第553组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第554组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第555组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第556组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第557组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第558组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第559组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第560组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第561组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第562组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第563组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第564组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第565组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第566组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第567组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第568组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第569组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第570组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第571组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第572组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第573组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第574组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第575组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第576组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第577组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第578组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第579组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第580组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第581组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第582组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第583组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第584组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第585组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第586组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第587组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第588组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第589组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第590组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第591组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第592组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第593组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第594组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第595组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第596组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第597组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第598组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第599组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第600组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第601组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第602组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第603组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第604组数据：
